Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating
CUST03676,47,Male,Delhi,Low,Offline,MSI,30K-50K,UPI,Rare,3
CUST03677,49,Male,Hyderabad,Low,Online,MSI,80K-1.2L,UPI,Occasional,1
CUST03678,53,Male,Chennai,High,Online,Samsung,50K-80K,Debit Card,Rare,1
CUST03679,47,Female,Jaipur,High,Offline,HP,30K-50K,Debit Card,Occasional,3
CUST03680,18,Female,Delhi,Medium,Online,Asus,50K-80K,Credit Card,Rare,1
CUST03681,56,Female,Ahmedabad,Medium,Online,Asus,Below 30K,EMI,Occasional,3
CUST03682,34,Male,Mumbai,Medium,Online,Asus,30K-50K,Credit Card,Occasional,3
CUST03683,37,Male,Hyderabad,Medium,Online,Dell,30K-50K,Cash,Occasional,5
CUST03684,41,Male,Mumbai,High,Offline,Asus,Below 30K,UPI,Occasional,3
CUST03685,39,Male,Delhi,Medium,Offline,Asus,30K-50K,Debit Card,Rare,4
CUST03686,46,Male,Bangalore,Medium,Online,MSI,30K-50K,Credit Card,Rare,1
CUST03687,39,Female,Jaipur,Low,Offline,Asus,50K-80K,Credit Card,Occasional,5
CUST03688,26,Female,Kolkata,Medium,Offline,Lenovo,50K-80K,Cash,Rare,2
CUST03689,54,Male,Delhi,Medium,Online,Apple,Below 30K,EMI,Rare,4
CUST03690,27,Male,Kolkata,Low,Online,Acer,Below 30K,EMI,Rare,3
CUST03691,53,Female,Kolkata,High,Online,MSI,50K-80K,UPI,Occasional,2
CUST03692,54,Male,Mumbai,Medium,Offline,HP,Below 30K,Debit Card,Rare,2
CUST03693,45,Female,Bangalore,High,Offline,Apple,30K-50K,EMI,Occasional,2
CUST03694,45,Female,Kolkata,Low,Online,Asus,30K-50K,EMI,Occasional,2
CUST03695,59,Female,Jaipur,Medium,Offline,HP,80K-1.2L,EMI,Rare,5
CUST03696,38,Male,Mumbai,Low,Online,HP,80K-1.2L,Credit Card,Rare,5
CUST03697,41,Female,Ahmedabad,High,Online,Apple,50K-80K,EMI,Frequent,2
CUST03698,59,Male,Mumbai,Low,Offline,Apple,30K-50K,Cash,Occasional,4
CUST03699,57,Female,Jaipur,Medium,Online,Apple,50K-80K,UPI,Rare,1
CUST03700,19,Male,Hyderabad,Medium,Online,MSI,30K-50K,EMI,Rare,1
CUST03701,25,Male,Mumbai,Medium,Online,MSI,30K-50K,Debit Card,Rare,5
CUST03702,44,Male,Ahmedabad,High,Online,Acer,50K-80K,Credit Card,Rare,4
CUST03703,39,Male,Kolkata,High,Online,Apple,50K-80K,Cash,Rare,4
CUST03704,54,Female,Pune,Low,Online,Acer,Below 30K,UPI,Frequent,3
CUST03705,44,Female,Pune,Low,Offline,Dell,Below 30K,Credit Card,Frequent,5
CUST03706,46,Female,Pune,Low,Offline,Samsung,50K-80K,Cash,Occasional,4
CUST03707,20,Male,Hyderabad,Low,Online,Lenovo,80K-1.2L,Credit Card,Rare,4
CUST03708,30,Female,Ahmedabad,High,Online,Samsung,50K-80K,UPI,Rare,1
CUST03709,27,Male,Jaipur,High,Offline,Acer,30K-50K,UPI,Rare,4
CUST03710,53,Female,Delhi,Low,Online,Lenovo,80K-1.2L,EMI,Occasional,4
CUST03711,26,Female,Pune,Medium,Online,Asus,50K-80K,Debit Card,Rare,2
CUST03712,44,Male,Delhi,Medium,Online,Dell,50K-80K,EMI,Occasional,1
CUST03713,51,Female,Hyderabad,Low,Online,HP,30K-50K,Credit Card,Occasional,1
CUST03714,18,Male,Delhi,Medium,Online,Apple,30K-50K,EMI,Occasional,2
CUST03715,49,Male,Hyderabad,Medium,Online,Asus,30K-50K,UPI,Rare,1
CUST03716,42,Male,Delhi,Medium,Online,HP,30K-50K,UPI,Occasional,3
CUST03717,46,Male,Mumbai,Medium,Offline,MSI,30K-50K,UPI,Rare,3
CUST03718,24,Female,Pune,Medium,Offline,Lenovo,50K-80K,EMI,Occasional,5
CUST03719,20,Male,Bangalore,Low,Online,HP,30K-50K,Cash,Rare,1
CUST03720,37,Male,Chennai,High,Offline,Samsung,80K-1.2L,EMI,Rare,1
CUST03721,37,Female,Hyderabad,Medium,Online,Apple,Below 30K,EMI,Rare,3
CUST03722,47,Female,Kolkata,High,Online,Apple,30K-50K,EMI,Rare,5
CUST03723,52,Female,Chennai,Medium,Offline,Samsung,50K-80K,EMI,Frequent,5
CUST03724,52,Female,Jaipur,High,Online,Acer,30K-50K,UPI,Rare,3
CUST03725,56,Female,Hyderabad,High,Online,Acer,30K-50K,Debit Card,Frequent,3
CUST03726,44,Male,Hyderabad,Medium,Online,MSI,30K-50K,EMI,Rare,2
CUST03727,43,Male,Delhi,Medium,Offline,Lenovo,80K-1.2L,EMI,Rare,5
CUST03728,31,Male,Hyderabad,High,Online,Apple,Above 1.2L,Debit Card,Rare,5
CUST03729,34,Male,Pune,Medium,Offline,Dell,50K-80K,EMI,Rare,2
CUST03730,35,Female,Ahmedabad,High,Offline,Asus,50K-80K,Debit Card,Occasional,3
CUST03731,46,Male,Ahmedabad,Medium,Offline,Lenovo,Below 30K,UPI,Rare,2
CUST03732,37,Female,Jaipur,Medium,Online,Lenovo,80K-1.2L,Cash,Occasional,2
CUST03733,44,Male,Bangalore,Low,Online,HP,Above 1.2L,EMI,Rare,4
CUST03734,35,Male,Pune,Low,Online,Lenovo,50K-80K,Cash,Rare,5
CUST03735,21,Male,Pune,High,Online,MSI,50K-80K,EMI,Rare,3
CUST03736,18,Female,Mumbai,Medium,Offline,Samsung,50K-80K,Credit Card,Occasional,4
CUST03737,18,Female,Ahmedabad,Low,Online,Asus,30K-50K,Credit Card,Occasional,4
CUST03738,43,Female,Chennai,Medium,Offline,Dell,80K-1.2L,UPI,Rare,4
CUST03739,37,Male,Kolkata,Medium,Online,HP,50K-80K,Cash,Rare,3
CUST03740,40,Female,Hyderabad,Low,Offline,Asus,50K-80K,Cash,Occasional,2
CUST03741,27,Male,Bangalore,Low,Online,Samsung,50K-80K,Debit Card,Frequent,3
CUST03742,28,Male,Kolkata,Medium,Online,Samsung,80K-1.2L,Debit Card,Rare,5
CUST03743,58,Female,Kolkata,Low,Offline,Acer,50K-80K,EMI,Occasional,5
CUST03744,58,Male,Mumbai,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,2
CUST03745,22,Female,Bangalore,Medium,Online,MSI,30K-50K,Debit Card,Rare,3
CUST03746,18,Male,Bangalore,High,Online,Apple,Above 1.2L,Cash,Frequent,2
CUST03747,34,Female,Mumbai,High,Online,Acer,50K-80K,Credit Card,Occasional,2
CUST03748,39,Female,Pune,Medium,Offline,Apple,80K-1.2L,Cash,Occasional,3
CUST03749,51,Male,Mumbai,Medium,Offline,Asus,80K-1.2L,Debit Card,Rare,5
CUST03750,58,Female,Pune,Medium,Online,Dell,50K-80K,EMI,Rare,3
CUST03751,46,Male,Chennai,Medium,Online,Apple,30K-50K,Credit Card,Occasional,5
CUST03752,21,Female,Jaipur,Medium,Online,MSI,30K-50K,Debit Card,Frequent,1
CUST03753,22,Male,Pune,High,Offline,Asus,50K-80K,Debit Card,Occasional,1
CUST03754,28,Male,Kolkata,Medium,Offline,HP,30K-50K,EMI,Rare,1
CUST03755,38,Male,Pune,High,Offline,Lenovo,50K-80K,EMI,Rare,4
CUST03756,52,Male,Jaipur,Low,Online,Dell,50K-80K,Debit Card,Rare,5
CUST03757,29,Female,Hyderabad,Low,Online,Samsung,30K-50K,Debit Card,Rare,5
CUST03758,43,Male,Mumbai,High,Online,MSI,50K-80K,Cash,Rare,3
CUST03759,36,Male,Hyderabad,Medium,Online,MSI,30K-50K,UPI,Rare,5
CUST03760,24,Male,Mumbai,Medium,Offline,Dell,30K-50K,EMI,Occasional,3
CUST03761,24,Male,Chennai,Medium,Online,HP,30K-50K,EMI,Occasional,4
CUST03762,43,Female,Ahmedabad,Low,Offline,Dell,80K-1.2L,Cash,Occasional,3
CUST03763,57,Female,Kolkata,Medium,Online,Asus,30K-50K,Credit Card,Frequent,1
CUST03764,22,Male,Kolkata,Low,Offline,Dell,30K-50K,Credit Card,Rare,3
CUST03765,38,Female,Ahmedabad,Medium,Online,Dell,30K-50K,Credit Card,Occasional,3
CUST03766,31,Female,Ahmedabad,Medium,Online,Dell,30K-50K,EMI,Occasional,3
CUST03767,21,Male,Mumbai,High,Online,Samsung,50K-80K,UPI,Frequent,5
CUST03768,40,Female,Kolkata,Medium,Offline,Asus,Below 30K,UPI,Rare,2
CUST03769,59,Male,Kolkata,Low,Online,Acer,80K-1.2L,Cash,Rare,2
CUST03770,37,Female,Ahmedabad,Medium,Offline,Lenovo,30K-50K,Credit Card,Occasional,2
CUST03771,32,Female,Mumbai,Low,Online,Apple,50K-80K,Credit Card,Frequent,5
CUST03772,46,Male,Pune,Low,Online,Acer,Below 30K,Debit Card,Occasional,1
CUST03773,25,Female,Pune,Low,Offline,Dell,Above 1.2L,Cash,Occasional,2
CUST03774,58,Female,Jaipur,Medium,Online,HP,30K-50K,Cash,Rare,2
CUST03775,36,Male,Delhi,Low,Online,MSI,80K-1.2L,EMI,Occasional,4
CUST03776,56,Female,Bangalore,Medium,Online,HP,50K-80K,EMI,Occasional,4
CUST03777,45,Male,Chennai,High,Offline,Asus,50K-80K,Cash,Occasional,1
CUST03778,44,Female,Mumbai,Medium,Online,Lenovo,80K-1.2L,UPI,Occasional,3
CUST03779,21,Female,Pune,Low,Online,Dell,Below 30K,Cash,Rare,3
CUST03780,32,Male,Bangalore,Low,Online,Asus,50K-80K,UPI,Occasional,4
CUST03781,52,Male,Bangalore,Medium,Online,Apple,30K-50K,EMI,Rare,4
CUST03782,54,Female,Bangalore,High,Online,Lenovo,50K-80K,Cash,Frequent,1
CUST03783,18,Male,Ahmedabad,Low,Online,Lenovo,Above 1.2L,UPI,Occasional,1
CUST03784,20,Male,Jaipur,High,Offline,Asus,80K-1.2L,Debit Card,Occasional,5
CUST03785,41,Male,Delhi,Medium,Online,Acer,Below 30K,Debit Card,Frequent,3
CUST03786,44,Male,Mumbai,Medium,Offline,MSI,30K-50K,Cash,Rare,5
CUST03787,57,Male,Jaipur,High,Offline,HP,30K-50K,Credit Card,Rare,2
CUST03788,53,Male,Hyderabad,Medium,Offline,Acer,Below 30K,Cash,Occasional,1
CUST03789,51,Male,Jaipur,High,Online,Lenovo,Below 30K,EMI,Rare,3
CUST03790,46,Female,Hyderabad,Medium,Online,HP,30K-50K,EMI,Rare,3
CUST03791,41,Male,Delhi,Medium,Offline,Lenovo,Above 1.2L,Debit Card,Occasional,5
CUST03792,41,Male,Mumbai,Medium,Online,Samsung,50K-80K,UPI,Rare,4
CUST03793,59,Male,Ahmedabad,Medium,Online,MSI,50K-80K,Debit Card,Rare,4
CUST03794,21,Female,Bangalore,Medium,Offline,Lenovo,30K-50K,UPI,Rare,1
CUST03795,20,Male,Mumbai,Low,Online,Lenovo,50K-80K,Cash,Rare,4
CUST03796,51,Male,Ahmedabad,Low,Online,Apple,Above 1.2L,Credit Card,Rare,2
CUST03797,40,Male,Mumbai,Medium,Online,HP,50K-80K,EMI,Rare,3
CUST03798,40,Female,Ahmedabad,Medium,Offline,Apple,Below 30K,Cash,Occasional,4
CUST03799,22,Female,Mumbai,High,Online,HP,30K-50K,Debit Card,Rare,1
CUST03800,48,Female,Jaipur,Medium,Offline,MSI,Above 1.2L,Cash,Rare,2
CUST03801,58,Female,Jaipur,Medium,Online,MSI,30K-50K,Credit Card,Rare,5
CUST03802,23,Female,Jaipur,Low,Online,Samsung,50K-80K,UPI,Occasional,5
CUST03803,54,Male,Bangalore,High,Online,Apple,Below 30K,Credit Card,Rare,2
CUST03804,27,Female,Chennai,Medium,Online,Apple,Below 30K,Debit Card,Rare,1
CUST03805,57,Male,Kolkata,Medium,Online,Apple,80K-1.2L,Credit Card,Frequent,5
CUST03806,24,Female,Hyderabad,Medium,Online,MSI,30K-50K,EMI,Rare,3
CUST03807,56,Female,Jaipur,Low,Offline,MSI,30K-50K,Credit Card,Rare,3
CUST03808,55,Male,Chennai,Medium,Online,Asus,30K-50K,Cash,Occasional,1
CUST03809,38,Male,Hyderabad,High,Online,Apple,Above 1.2L,UPI,Rare,1
CUST03810,37,Male,Mumbai,Low,Online,Samsung,Below 30K,EMI,Rare,3
CUST03811,20,Female,Delhi,Medium,Offline,Acer,80K-1.2L,EMI,Rare,1
CUST03812,39,Female,Ahmedabad,High,Online,Acer,30K-50K,EMI,Frequent,2
CUST03813,21,Female,Chennai,Medium,Online,Lenovo,80K-1.2L,Debit Card,Frequent,1
CUST03814,45,Male,Pune,High,Offline,Dell,Above 1.2L,Debit Card,Rare,3
CUST03815,29,Female,Chennai,High,Online,Apple,30K-50K,Cash,Rare,4
CUST03816,55,Female,Jaipur,Medium,Online,Dell,Below 30K,UPI,Rare,1
CUST03817,53,Female,Jaipur,Low,Online,Dell,Below 30K,Credit Card,Occasional,5
CUST03818,58,Male,Chennai,Medium,Offline,Lenovo,50K-80K,Cash,Rare,2
CUST03819,22,Male,Ahmedabad,Low,Online,Dell,Below 30K,Debit Card,Rare,2
CUST03820,30,Female,Hyderabad,High,Online,Samsung,30K-50K,Cash,Occasional,2
CUST03821,40,Female,Mumbai,High,Offline,MSI,30K-50K,UPI,Rare,5
CUST03822,47,Female,Pune,Medium,Online,Dell,30K-50K,Cash,Rare,5
CUST03823,54,Male,Mumbai,Medium,Offline,MSI,Below 30K,EMI,Occasional,2
CUST03824,42,Male,Bangalore,Low,Online,MSI,80K-1.2L,Credit Card,Occasional,2
CUST03825,44,Female,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Occasional,2
CUST03826,31,Male,Jaipur,Medium,Online,MSI,30K-50K,Debit Card,Frequent,1
CUST03827,53,Female,Bangalore,High,Online,Dell,50K-80K,UPI,Rare,5
CUST03828,56,Male,Mumbai,Medium,Online,HP,50K-80K,UPI,Rare,3
CUST03829,33,Male,Mumbai,High,Online,Samsung,50K-80K,UPI,Rare,1
CUST03830,39,Female,Pune,Medium,Online,Apple,50K-80K,Debit Card,Rare,3
CUST03831,38,Female,Kolkata,Medium,Offline,Samsung,50K-80K,EMI,Rare,1
CUST03832,38,Male,Mumbai,Medium,Online,Samsung,50K-80K,Credit Card,Rare,1
CUST03833,25,Male,Hyderabad,High,Offline,Apple,50K-80K,UPI,Rare,3
CUST03834,33,Female,Hyderabad,Medium,Offline,Dell,30K-50K,Debit Card,Rare,2
CUST03835,48,Male,Chennai,Medium,Offline,Lenovo,30K-50K,EMI,Rare,3
CUST03836,59,Female,Pune,Low,Offline,HP,30K-50K,UPI,Rare,4
CUST03837,27,Male,Pune,Low,Online,Lenovo,50K-80K,UPI,Occasional,5
CUST03838,49,Female,Jaipur,Medium,Offline,Lenovo,30K-50K,Credit Card,Rare,4
CUST03839,51,Female,Mumbai,Low,Offline,Dell,50K-80K,Credit Card,Rare,1
CUST03840,26,Female,Kolkata,Low,Offline,Asus,30K-50K,Cash,Frequent,3
CUST03841,34,Male,Bangalore,Medium,Online,Dell,80K-1.2L,UPI,Occasional,2
CUST03842,28,Female,Pune,Low,Offline,Acer,Below 30K,Cash,Rare,2
CUST03843,49,Male,Chennai,High,Offline,Asus,50K-80K,Debit Card,Rare,4
CUST03844,27,Male,Chennai,Medium,Offline,MSI,50K-80K,Credit Card,Occasional,4
CUST03845,39,Female,Mumbai,Medium,Online,HP,30K-50K,EMI,Rare,1
CUST03846,34,Female,Mumbai,Low,Online,Asus,30K-50K,UPI,Rare,5
CUST03847,21,Female,Delhi,Medium,Offline,Dell,80K-1.2L,UPI,Occasional,1
CUST03848,42,Male,Delhi,Medium,Online,Dell,30K-50K,Cash,Rare,2
CUST03849,38,Male,Mumbai,High,Online,Lenovo,80K-1.2L,Credit Card,Rare,3
CUST03850,54,Male,Ahmedabad,Medium,Offline,Dell,80K-1.2L,Cash,Rare,4
CUST03851,55,Female,Hyderabad,Low,Online,MSI,50K-80K,UPI,Rare,2
CUST03852,18,Female,Hyderabad,Medium,Online,Acer,50K-80K,Credit Card,Frequent,1
CUST03853,42,Male,Jaipur,Low,Online,Dell,50K-80K,UPI,Rare,5
CUST03854,53,Female,Kolkata,High,Online,Apple,50K-80K,Credit Card,Rare,3
CUST03855,34,Male,Chennai,High,Online,Apple,Above 1.2L,UPI,Occasional,5
CUST03856,58,Male,Hyderabad,Medium,Online,Lenovo,30K-50K,EMI,Rare,1
CUST03857,41,Male,Ahmedabad,Medium,Online,Asus,30K-50K,Cash,Rare,1
CUST03858,19,Male,Mumbai,High,Online,Asus,30K-50K,Credit Card,Rare,2
CUST03859,57,Male,Pune,Medium,Offline,Apple,50K-80K,Cash,Rare,3
CUST03860,32,Female,Ahmedabad,Medium,Online,Acer,30K-50K,Credit Card,Occasional,1
CUST03861,49,Male,Jaipur,High,Online,HP,80K-1.2L,Credit Card,Rare,2
CUST03862,56,Female,Ahmedabad,Medium,Online,MSI,30K-50K,Credit Card,Rare,1
CUST03863,23,Male,Pune,Medium,Offline,Samsung,80K-1.2L,UPI,Frequent,2
CUST03864,18,Female,Bangalore,High,Offline,MSI,30K-50K,Debit Card,Rare,5
CUST03865,40,Female,Delhi,Medium,Online,MSI,30K-50K,UPI,Rare,2
CUST03866,56,Female,Bangalore,Medium,Online,Acer,Below 30K,Debit Card,Rare,5
CUST03867,34,Male,Chennai,Low,Online,Apple,30K-50K,UPI,Rare,4
CUST03868,51,Female,Chennai,Medium,Offline,MSI,30K-50K,Debit Card,Rare,1
CUST03869,58,Female,Hyderabad,Low,Online,Acer,80K-1.2L,Credit Card,Rare,4
CUST03870,46,Male,Pune,Medium,Online,HP,30K-50K,Credit Card,Rare,3
CUST03871,26,Male,Chennai,Medium,Offline,Asus,50K-80K,Debit Card,Rare,4
CUST03872,30,Male,Hyderabad,High,Offline,Apple,30K-50K,Debit Card,Rare,2
CUST03873,23,Female,Jaipur,Medium,Online,Samsung,Below 30K,Cash,Occasional,2
CUST03874,23,Male,Hyderabad,Medium,Offline,Dell,50K-80K,Credit Card,Occasional,3
CUST03875,37,Male,Bangalore,Medium,Online,MSI,Below 30K,UPI,Rare,3
CUST03876,20,Male,Mumbai,High,Offline,HP,80K-1.2L,Cash,Frequent,1
CUST03877,34,Male,Kolkata,Medium,Online,HP,50K-80K,Debit Card,Occasional,2
CUST03878,29,Female,Bangalore,Medium,Online,HP,30K-50K,UPI,Occasional,3
CUST03879,18,Male,Ahmedabad,Low,Online,Asus,50K-80K,EMI,Rare,4
CUST03880,34,Female,Mumbai,Medium,Online,Acer,Below 30K,EMI,Occasional,2
CUST03881,20,Female,Delhi,Medium,Online,Lenovo,50K-80K,EMI,Frequent,3
CUST03882,43,Male,Bangalore,Medium,Online,MSI,80K-1.2L,UPI,Rare,1
CUST03883,32,Female,Bangalore,High,Online,Dell,80K-1.2L,Debit Card,Occasional,5
CUST03884,53,Male,Ahmedabad,High,Online,MSI,30K-50K,UPI,Occasional,2
CUST03885,49,Female,Kolkata,High,Offline,Apple,30K-50K,Cash,Rare,2
CUST03886,49,Male,Ahmedabad,Medium,Online,Samsung,50K-80K,Cash,Rare,2
CUST03887,21,Female,Hyderabad,High,Online,Acer,Above 1.2L,EMI,Rare,2
CUST03888,35,Male,Delhi,High,Online,HP,80K-1.2L,Debit Card,Rare,5
CUST03889,36,Male,Chennai,Low,Online,Samsung,30K-50K,Cash,Rare,5
CUST03890,52,Female,Jaipur,Medium,Online,MSI,50K-80K,Credit Card,Rare,1
CUST03891,57,Male,Chennai,Low,Online,Asus,80K-1.2L,Credit Card,Occasional,2
CUST03892,31,Female,Kolkata,Low,Online,HP,30K-50K,EMI,Frequent,3
CUST03893,50,Male,Kolkata,Low,Online,Acer,80K-1.2L,EMI,Rare,4
CUST03894,31,Female,Ahmedabad,Low,Offline,Apple,30K-50K,EMI,Rare,2
CUST03895,51,Male,Hyderabad,Medium,Online,Samsung,30K-50K,Cash,Rare,5
CUST03896,21,Female,Pune,Medium,Online,Dell,30K-50K,Debit Card,Occasional,1
CUST03897,41,Male,Hyderabad,Medium,Online,HP,50K-80K,EMI,Rare,2
CUST03898,46,Male,Kolkata,Medium,Offline,MSI,80K-1.2L,UPI,Occasional,1
CUST03899,36,Male,Kolkata,High,Online,MSI,50K-80K,EMI,Rare,3
CUST03900,23,Female,Bangalore,High,Offline,Samsung,Below 30K,Cash,Rare,3
CUST03901,50,Male,Pune,Medium,Online,Asus,30K-50K,Debit Card,Rare,3
CUST03902,57,Female,Kolkata,Medium,Online,Samsung,50K-80K,EMI,Rare,3
CUST03903,36,Female,Pune,Medium,Offline,Asus,50K-80K,Credit Card,Occasional,4
CUST03904,18,Male,Delhi,Low,Offline,Lenovo,50K-80K,EMI,Rare,1
CUST03905,22,Female,Jaipur,Low,Online,Asus,Below 30K,EMI,Rare,2
CUST03906,44,Male,Ahmedabad,Medium,Online,Lenovo,50K-80K,Debit Card,Occasional,4
CUST03907,33,Male,Kolkata,High,Online,Dell,80K-1.2L,UPI,Rare,2
CUST03908,23,Female,Delhi,Low,Offline,Apple,50K-80K,EMI,Rare,5
CUST03909,57,Female,Hyderabad,Low,Online,Lenovo,50K-80K,EMI,Frequent,4
CUST03910,30,Female,Ahmedabad,Low,Online,HP,80K-1.2L,Cash,Rare,4
CUST03911,52,Male,Pune,Medium,Online,Acer,50K-80K,Debit Card,Occasional,5
CUST03912,36,Male,Ahmedabad,Medium,Online,MSI,50K-80K,Cash,Occasional,4
CUST03913,29,Male,Chennai,Medium,Online,HP,50K-80K,EMI,Rare,1
CUST03914,33,Female,Bangalore,Low,Online,MSI,30K-50K,EMI,Rare,3
CUST03915,27,Male,Pune,Medium,Online,Apple,50K-80K,Credit Card,Rare,2
CUST03916,42,Female,Delhi,Low,Online,Samsung,80K-1.2L,Cash,Rare,5
CUST03917,37,Male,Kolkata,Medium,Online,Asus,30K-50K,Debit Card,Occasional,3
CUST03918,48,Male,Pune,Low,Online,Acer,80K-1.2L,EMI,Rare,4
CUST03919,21,Male,Mumbai,Medium,Online,HP,50K-80K,Credit Card,Rare,1
CUST03920,40,Male,Chennai,Medium,Online,Acer,30K-50K,Credit Card,Rare,4
CUST03921,19,Male,Delhi,Medium,Online,Lenovo,50K-80K,UPI,Rare,5
CUST03922,39,Female,Hyderabad,Medium,Online,Apple,30K-50K,Debit Card,Occasional,4
CUST03923,54,Female,Mumbai,Medium,Offline,HP,80K-1.2L,Credit Card,Occasional,1
CUST03924,25,Male,Pune,Low,Online,Asus,30K-50K,Debit Card,Occasional,4
CUST03925,24,Male,Bangalore,Medium,Online,Acer,80K-1.2L,EMI,Occasional,4
CUST03926,31,Male,Mumbai,Medium,Online,Asus,50K-80K,UPI,Rare,4
CUST03927,20,Female,Ahmedabad,Medium,Online,Acer,50K-80K,Debit Card,Rare,4
CUST03928,33,Male,Pune,Medium,Online,HP,Above 1.2L,UPI,Rare,1
CUST03929,36,Female,Delhi,High,Online,Apple,Below 30K,Debit Card,Frequent,2
CUST03930,35,Male,Pune,Medium,Online,Dell,50K-80K,Debit Card,Rare,3
CUST03931,33,Male,Bangalore,Low,Online,HP,Below 30K,Cash,Frequent,5
CUST03932,25,Female,Jaipur,Medium,Online,Asus,80K-1.2L,UPI,Occasional,2
CUST03933,50,Male,Ahmedabad,Low,Offline,Dell,50K-80K,Debit Card,Occasional,1
CUST03934,29,Female,Kolkata,Medium,Offline,Samsung,80K-1.2L,Cash,Rare,5
CUST03935,28,Male,Pune,Medium,Offline,Apple,80K-1.2L,Cash,Rare,5
CUST03936,22,Male,Bangalore,Low,Online,Asus,Below 30K,UPI,Rare,4
CUST03937,44,Male,Mumbai,High,Offline,Apple,Below 30K,EMI,Rare,3
CUST03938,29,Female,Mumbai,Medium,Offline,Acer,50K-80K,UPI,Frequent,3
CUST03939,34,Female,Delhi,Medium,Offline,HP,50K-80K,Debit Card,Occasional,1
CUST03940,23,Male,Ahmedabad,Low,Online,Apple,30K-50K,EMI,Occasional,2
CUST03941,50,Female,Mumbai,Medium,Offline,Asus,Below 30K,UPI,Rare,4
CUST03942,22,Male,Kolkata,High,Online,HP,50K-80K,UPI,Rare,3
CUST03943,45,Male,Jaipur,Medium,Online,MSI,Below 30K,UPI,Occasional,4
CUST03944,31,Male,Jaipur,High,Online,Asus,80K-1.2L,UPI,Rare,2
CUST03945,22,Male,Delhi,Low,Offline,Asus,80K-1.2L,EMI,Occasional,5
CUST03946,50,Male,Pune,Medium,Offline,MSI,50K-80K,Debit Card,Occasional,2
CUST03947,58,Female,Mumbai,Medium,Online,MSI,Below 30K,Cash,Rare,5
CUST03948,36,Male,Bangalore,Medium,Online,Dell,Below 30K,UPI,Occasional,2
CUST03949,39,Male,Hyderabad,Low,Online,Lenovo,50K-80K,Cash,Occasional,4
CUST03950,22,Male,Jaipur,Medium,Online,Apple,Above 1.2L,Cash,Rare,2
CUST03951,19,Female,Delhi,Medium,Online,Apple,30K-50K,Cash,Rare,3
CUST03952,47,Female,Pune,Medium,Online,Dell,30K-50K,UPI,Rare,3
CUST03953,56,Male,Chennai,Medium,Offline,Samsung,Below 30K,UPI,Rare,1
CUST03954,21,Male,Delhi,Medium,Online,Acer,50K-80K,UPI,Occasional,3
CUST03955,50,Male,Bangalore,Medium,Online,Samsung,50K-80K,UPI,Rare,3
CUST03956,30,Male,Hyderabad,Low,Offline,Apple,Below 30K,Credit Card,Occasional,5
CUST03957,37,Male,Jaipur,Medium,Offline,MSI,30K-50K,Debit Card,Rare,4
CUST03958,24,Male,Ahmedabad,Medium,Offline,Samsung,50K-80K,Credit Card,Frequent,4
CUST03959,32,Male,Jaipur,High,Online,Dell,30K-50K,EMI,Frequent,5
CUST03960,40,Male,Chennai,Low,Offline,Apple,50K-80K,Credit Card,Occasional,3
CUST03961,31,Male,Chennai,Medium,Online,Apple,80K-1.2L,Credit Card,Rare,2
CUST03962,40,Female,Jaipur,Medium,Offline,Asus,50K-80K,Credit Card,Rare,5
CUST03963,36,Female,Ahmedabad,Low,Offline,Dell,50K-80K,Debit Card,Rare,4
CUST03964,46,Female,Delhi,Medium,Offline,MSI,80K-1.2L,Cash,Rare,1
CUST03965,37,Male,Ahmedabad,Medium,Online,Acer,80K-1.2L,EMI,Rare,4
CUST03966,46,Male,Mumbai,Low,Online,Apple,30K-50K,EMI,Occasional,2
CUST03967,41,Male,Jaipur,Medium,Offline,Acer,30K-50K,Debit Card,Rare,4
CUST03968,35,Female,Jaipur,High,Offline,Lenovo,80K-1.2L,Credit Card,Rare,5
CUST03969,27,Male,Ahmedabad,High,Online,Dell,30K-50K,Cash,Rare,1
CUST03970,58,Female,Kolkata,Low,Offline,Dell,80K-1.2L,UPI,Frequent,4
CUST03971,25,Female,Kolkata,Medium,Online,Dell,Below 30K,Debit Card,Rare,5
CUST03972,43,Male,Bangalore,Medium,Online,MSI,80K-1.2L,Cash,Rare,5
CUST03973,46,Female,Kolkata,Medium,Online,Samsung,50K-80K,Debit Card,Frequent,5
CUST03974,27,Male,Chennai,Medium,Online,MSI,50K-80K,Debit Card,Rare,1
CUST03975,34,Male,Mumbai,Medium,Online,Asus,30K-50K,UPI,Occasional,5
CUST03976,19,Male,Jaipur,Low,Offline,Samsung,Above 1.2L,Cash,Occasional,1
CUST03977,23,Male,Chennai,High,Online,Dell,30K-50K,Credit Card,Rare,2
CUST03978,22,Female,Bangalore,High,Online,Asus,30K-50K,Cash,Rare,2
CUST03979,45,Male,Hyderabad,Medium,Offline,MSI,Below 30K,Cash,Occasional,2
CUST03980,58,Male,Mumbai,Medium,Offline,Lenovo,80K-1.2L,Credit Card,Rare,5
CUST03981,22,Female,Kolkata,Medium,Online,HP,30K-50K,UPI,Rare,1
